name,Kind,Alcohol,Aroma,Taste,Finish
글렌고인 CS 배치8,싱글몰트 위스키,59.2,"오크, 스파이시, 타닌, 버터, 토피, 팝콘, 애플 파이, 바닐라, 화이트 초콜릿","과일 조림, 오렌지, 진저 브레드, 토피, 복숭아, 사과, 정향, 후추, 열대 과일","초콜릿, 몰트, 계피"
글렌드로낙 CS 배치 3,싱글몰트 위스키,54.9,"건포도, 가죽, 토피","생강, 오렌지, 후추","달콤한, 향신료, 체리"
글렌드로낙 CS 배치 9,싱글몰트 위스키,59.4,"빵, 코코아, 감초, 오렌지","당밀, 건포도, 사과, 브리오슈","풍부한, 다크 초콜릿, 에스프레소"
라가불린 12년 SR 2020,싱글몰트 위스키,56.4,"깨끗한, 신선한, 바다 내음","달콤한, 스모키",긴 여운
러셀 리저브 13년 배럴 프루프,버번 위스키,57.4,"말린 체리, 사탕, 꿀, 초콜릿","구운 마시멜로, 말린 베리, 갈색 설탕",강한 오크
글렌알라키 8년,싱글몰트 위스키,46.0,"시나몬, 헤더 꿀","당밀, 술타나스, 시나몬, 페퍼민트","구운 아몬드, 모카, 진저"
맥캘란 12년 트리플 캐스크,싱글몰트 위스키,41.5,"레몬 제스트, 멜론","가벼운, 구운 오크, 넛맥, 바닐라","멜론, 스파이스, 신선한, 파파야"
카듀 12년,싱글몰트 위스키,40.0,"꽃, 바닐라, 과일, 시나몬","꿀, 바닐라, 초콜릿","우드, 시나몬"
맥캘란 12년 더블 캐스크,싱글몰트 위스키,40.0,"바닐라, 버터, 사과, 오렌지, 토피","건포도, 캐러멜","달콤한, 따뜻한, 오크"
쉥크스 홈스테드 켄터키 사워 매시 위스키,아메리칸 위스키,45.6,당밀,"벌꿀, 은은한 후추, 말린 과일","섬세한, 부드러운"
아란 22년 디스틸러리 익스클루시브 2021,싱글몰트 위스키,51.3,"꿀, 달콤한, 시트러스","헤이즐넛, 커피, 다크 초콜릿","신선한, 복합적인"
야마자키 18년,재패니즈 싱글몰트 위스키,43.0,"마멀레이드, 매실, 셰리","과일, 꿀, 사과, 오크, 초콜릿","균형 잡힌, 긴 여운, 토피"
맥캘란 레어 캐스크 2022,싱글몰트 위스키,43.0,"바닐라, 건포도, 오렌지, 사과","강렬한, 달콤한, 바닐라, 건포도, 다크 초콜릿, 레몬 껍질","긴 여운, 풍부한"
맥캘란 나이트 온 어스 43%,싱글몰트 위스키,43.0,"바닐라, 버터, 구운 사과, 비스킷, 자두, 아몬드","부드러운, 달콤한, 쇼트브레드, 말린 오렌지, 무화과, 시나몬",버터스카치
글렌모렌지 퀸타루반,싱글몰트 위스키,46.0,"샌달우드, 호두, 스파이스","귤, 마시멜로, 블랙 페퍼, 터키쉬 딜라이트","페퍼민트, 오렌지"
짐빔 블랙,버번 위스키,43.0,"바닐라, 정향, 토피, 꿀, 계피","캐러멜, 오크","스파이시, 강렬한, 달콤한"
글렌피딕 15년,싱글몰트 위스키,40.0,"과일, 꿀","과일, 스파이스","과일, 나무, 스파이스"
맥캘란 하모니 컬렉션 리치 카카오,싱글몰트 위스키,44.0,"초콜릿 퐁당, 꿀, 오크, 라임 제스트, 생강","다크 초콜릿, 꿀, 계피",초콜릿
맥캘란 하모니 컬렉션 인텐스 아라비카,싱글몰트 위스키,44.0,"프랄린, 건포도, 마지팬, 바닐라","오크, 에스프레소, 코코아, 오렌지","커피 콩, 긴 여운"
몰트락 SR 2022,싱글몰트 위스키,57.8,"콩, 토마토","포도, 풍부한, 부드러운, 달콤한, 생강","후추, 강렬한, 블랙 페퍼, 긴 여운, 스파이시"
글렌알라키 2012 빈티지 뀌베 와인 캐스크 피니쉬,싱글몰트 위스키,48.0,"에스프레소, 마라스키노 체리, 헤이즐넛, 라벤더, 시나몬","레드커런트, 로스팅한 커피, 다크 초콜릿, 핵과류","아몬드, 블랙베리, 진저, 감초, 오렌지 껍질"
발베니 15년 싱글 배럴,싱글몰트 위스키,47.8,"깊은, 말린 과일, 견과류","풍부한, 우아한, 자두, 체리, 오크, 향신료","부드러운, 셰리, 코코아"
버팔로 트레이스,버번 위스키,45.0,"민트, 바닐라, 호밀","오크, 토피, 향신료, 호밀","바닐라, 우아한"
버팔로 트레이스,버번 위스키,45.0,"바닐라, 민트, 호밀, 캐러멜","향신료, 오크, 토피, 호밀","우아한, 바닐라"
부나하벤 아오나흐 10년 CS,싱글몰트 위스키,56.2,"브랜디, 버터, 캐러멜, 베리, 오크, 바닐라","달콤한, 블랙베리, 시나몬, 향신료, 견과류, 짭짤한","스파이스, 긴 여운"
부나하벤 12년,싱글몰트 위스키,46.3,"달콤한, 해초, 신선한","셰리, 부드러운, 달콤한",짭짤한
브룩라디 더 클래식 라디,싱글몰트 위스키,50.0,"보리, 민트, 벚꽃, 야생화, 설탕에 절인 과일","달콤한, 오크, 흑설탕, 몰트","따뜻한, 우아한"
아드벡 우거다일,싱글몰트 위스키,54.2,"초콜릿, 건포도, 모카 에스프레소",스파이스,건포도
아드벡 위 비스티 5년,싱글몰트 위스키,47.4,"바닐라, 배, 후추, 신선한, 소나무","초콜릿, 피트, 훈제 베이컨, 유칼립투스, 아니스","코코아, 버터, 피트, 캐러멜, 고기, 짭짤한"
아드벡 코리브라칸,싱글몰트 위스키,57.1,"다크 초콜릿, 블랙커런트, 설탕, 체리, 솔잎","후추, 해초, 블랙커런트, 체리, 아몬드, 에스프레소",커피
아란 마크리무어 10년,싱글몰트 위스키,46.0,"진한, 달콤한, 피트, 스모키","균형 잡힌, 피트, 스모키, 달콤한, 향신료","긴 여운, 강렬한, 배, 꿀"
아란 셰리 캐스크,싱글몰트 위스키,55.8,"토피, 초콜릿, 건포도","체리, 무화과","다크 초콜릿, 무화과, 헤이즐넛"
아벨라워 아부나흐 배치 74,싱글몰트 위스키,60.0,"온화한, 캐러멜, 포트 와인, 향신료","달콤한, 오렌지 껍질","건포도, 생강, 자두, 후추"
야마자키 12년,재패니즈 위스키,43.0,"바닐라, 복숭아, 오렌지, 오크, 자몽, 파인애플, 향신료","버터, 코코넛, 크랜베리",시나몬
애버펠디 16년,싱글몰트 위스키,40.0,"셰리, 스파이시, 정향, 오렌지, 과일 케이크","꿀, 건포도, 다크 초콜릿","오크, 바닐라, 열대 과일"
애버펠디 21년,싱글몰트 위스키,40.0,"꿀, 과일, 몰트, 마카다미아","달콤한, 바닐라, 스모키, 부드러운","말린 과일, 구운 코코넛, 청포도, 복합적인"
에피큐리안,블렌디드 몰트 위스키,46.2,시트러스,"향신료, 복숭아",풀잎
올드 파 12년,블렌디드 위스키,40.0,"셰리, 시나몬, 오크, 허브","견과류, 오크, 토피","과일, 스모키, 피트"
와일드 터키 레어브리드,버번 위스키,58.4,"후추, 아몬드, 꿀, 건포도","오렌지, 견과류, 구운 빵",스파이시
울프번 노스랜드,싱글몰트 위스키,46.0,"신선한, 잔잔한 피트","견과류, 꿀, 달콤한, 포도","꽃, 말린 과일, 향신료"
조니워커 18년,블렌디드 위스키,40.0,"감귤, 바닐라","견과류, 몰트",감귤
조니워커 그린 15년,블렌디드 위스키,43.0,"꽃, 과일, 흙내음","오크, 풍부한, 우드","피트, 스모키"
조니워커 블루 고스트 앤 레어 글렌누리 로얄,블렌디드 위스키,43.8,"토피, 캐러멜","다크 초콜릿, 견과류, 바닐라","스파이시, 부드러운, 복합적인"
조니워커 페스티브,블렌디드 위스키,40.0,"바닐라, 꿀, 향신료","캐러멜, 헤이즐넛, 다크 초콜릿","따뜻한, 스모키"
카듀 16년 SR 2022,싱글몰트 위스키,58.0,"핑크 자몽, 망고, 레몬 제스트","부드러운, 풍부한, 럼, 토피","열대 과일, 부드러운, 오크, 후추"
카메론 브릿지 26년 SR 2022,싱글 그레인 위스키,56.2,"망고, 파파야, 콩, 시리얼","토피, 오크, 참나무","밀크 초콜릿, 향신료, 강렬한, 스파이스"
카발란 솔리스트 포트 CS,싱글몰트 위스키,56.5,"과일, 견과류, 시트러스",과일,레몬
카발란 클래식 싱글몰트,싱글몰트 위스키,40.0,"꽃, 열대 과일, 배, 바닐라, 우아한","망고, 코코넛, 초콜릿, 달콤한","스파이시, 복합적인, 따뜻한"
코퍼 독,블렌디드 몰트 위스키,40.0,헤더,"과일, 바닐라, 캐러멜","꽃, 달콤한, 배, 사과"
라가불린 더 디스틸러스 2022,싱글몰트 위스키,43.0,"참나무, 건포도, 구운 몰트, 스모키","에스프레소, 스모키, 향신료","말린 과일, 오크, 피트, 긴 여운"
달모어 12년,싱글몰트 위스키,40.0,"스파이시, 초콜릿, 열대 과일","바닐라, 셰리, 열대 과일","스모키, 초콜릿"
로크로몬드 12년 인치몬,싱글몰트 위스키,46.0,"감귤, 배, 청사과","감귤, 바닐라, 오크, 잔잔한 피트, 비스킷, 피트, 복숭아","부드러운, 스모키, 우디, 아니스, 정향, 열대 과일"
보모어 15년,싱글몰트 위스키,43.0,"과일, 다크 초콜릿","향나무, 토피 사탕","복합적인, 깔끔한"
로즈뱅크 31년,싱글몰트 위스키,48.1,"시트러스, 라임, 레몬 그라스, 코리앤더 씨드","민트, 캐모마일, 가죽, 베리, 바나나 케이크","달콤한, 복숭아, 오크, 허브, 정향"
에반 윌리엄스 플라스크 팩,아메리칸 위스키,43.0,"바닐라, 민트","오크, 흑설탕, 캐러멜","부드러운, 진한"
카발란 트리플 셰리 캐스크,싱글몰트 위스키,40.0,"말린 과일, 포도, 초콜릿, 토피","셰리, 캐러멜, 꿀","시나몬, 스파이시, 로즈마리, 오크"
조니워커 블루라벨 캐스크,블렌디드 위스키,55.8,"셰리, 오렌지, 꿀, 헤이즐넛","말린 과일, 스파이시, 생강, 향신료, 다크 초콜릿","나무, 부드러운, 스모키, 긴 여운"
글렌피딕 15년,싱글몰트 위스키,40.0,"꿀, 바닐라, 구운 사과, 호두","달콤한, 셰리, 스파이스","나무, 스파이스, 캐러멜"
스파이스 킹,블렌디드 몰트 위스키,46.0,"마멀레이드, 시나몬, 우드","가죽, 귀리, 생강, 호두, 과일, 헤더, 젖은 흙","토스티, 갈린 후추, 따뜻한"
듀어스 12년 하이볼,블렌디드 위스키,40.0,"과일, 레몬, 몰트, 바닐라","꿀, 피트, 버터스카치","달콤한, 부드러운, 가벼운 스모키"
에반 윌리엄스 블랙 하이볼,버번 위스키,43.0,"바닐라, 민트, 오렌지 껍질","오크, 흑설탕, 캐러멜","부드러운, 풍부한, 가죽"
발베니 툰 1509 배치 8,싱글몰트 위스키,52.2,"레몬, 오렌지 마멀레이드, 메이플 시럽","토피, 바닐라, 스파이스","버터, 스파이시, 긴 여운"
히비키 21년,재패니즈 블렌디드 위스키,43.0,"캐러멜, 견과류, 레몬, 블랙커런트, 바닐라","다크 체리, 오크, 버터, 셰리","긴 여운, 풍부한, 스모키"
야마자키 12년 100주년 기념,재패니즈 싱글몰트 위스키,43.0,"복숭아, 파인애플, 자몽, 오렌지","코코넛, 크랜베리, 버터","달콤한, 생강, 시나몬, 긴 여운"
하쿠슈 12년 100주년 기념,재패니즈 싱글몰트 위스키,43.0,"바질, 솔잎, 청사과","달콤한, 배, 민트, 키위","녹차, 미묘한, 스모키"
라프로익 34년 이안 헌터 북 4: 몰트 마스터,싱글몰트 위스키,46.2,"풍부한, 스모키","파인애플, 복숭아","긴 여운, 흙내음"
맥캘란 12년 트리플 캐스크,싱글몰트 위스키,40.0,"레몬 제스트, 멜론, 미묘한, 복합적인, 바닐라","가벼운, 구운 오크, 넛맥, 감귤, 바닐라, 시트러스","멜론, 스파이스, 신선한, 오크, 파파야"
스프링뱅크 18년 2022,싱글몰트 위스키,46.0,"건포도, 자두, 과일 케이크, 토피","마데이라, 마지팬, 진저 브레드, 꿀, 캐러멜","향신료, 아니스, 우디"
라가불린 더 디스틸러스 2020,싱글몰트 위스키,43.0,"바닐라, 초콜릿, 건포도, 멘솔","피트, 스모키, 복합적인","묵직한, 셰리, 부드러운, 깊은"
조니워커 블루 노마드 시티 서울,블렌디드 위스키,40.0,"바닐라, 과일, 우디","스파이시, 꿀, 헤이즐넛","스모키, 균형 잡힌, 피트"
옐로우 로즈 라이,라이 위스키,45.0,"바닐라, 소나무, 흑설탕","달콤한, 부드러운, 메이플 시럽","은은한, 후추, 스피어민트"
일리악 CS,싱글몰트 위스키,58.0,"흙내음, 스모키, 피트, 짭짤한","강렬한, 피트, 스모키, 달콤한, 몰트, 후추, 타바코","피트, 스모키, 따뜻한, 긴 여운"
더 글렌그란트 10년,싱글몰트 위스키,40.0,"달콤한, 페이스트리, 미묘한, 바닐라, 배","몰트, 프루티","과수원, 버터스카치"
킬커란 싱글 캐스크 15년 버번 우드,싱글몰트 위스키,52.5,"감초, 비즈왁스, 우드, 스모키, 레몬","시트러스, 복숭아, 꿀, 레몬, 후추, 바다 내음","긴 여운, 약초, 오크, 약간의 피트"
글렌알라키 10년 CS 배치 9,싱글몰트 위스키,58.1,"레드베리, 헤이즐넛, 헤더 꿀","다크 초콜릿, 데메라라 설탕, 시나몬","생강, 자두, 토피, 모카, 당밀"
글렌알라키 7년 헝가리안 버진 오크 피니쉬,싱글몰트 위스키,48.0,"버터스카치, 시트러스, 밀크 초콜릿, 진저","헤더 꿀, 초콜릿, 시나몬, 건포도","레몬, 캐러멜, 흑설탕"
글렌알라키 8년 스코티쉬 버진 오크 피니쉬,싱글몰트 위스키,48.0,"오트, 버터스카치, 토피, 시나몬, 진저 비스킷","헤더 꿀, 과일, 레몬 제스트, 화이트 초콜릿","버터스카치, 진저, 토피, 시나몬"
글렌알라키 10년 스페니쉬 버진 오크 피니쉬,싱글몰트 위스키,48.0,"토피, 흑설탕, 설탕에 절인 체리, 시트러스","초콜릿, 커피, 후추, 진저","바나나, 술타나스, 스파이스"
토버모리 24년 올로로쏘 셰리 캐스크 피니쉬,싱글몰트 위스키,52.5,"구운 몰트, 섬세한, 호두, 블랙베리, 레드베리, 시트러스, 감귤","바닐라, 블랙커런트, 시나몬, 오크, 육두구","셰리, 솔티드 캐러멜, 헤이즐넛"
부나하벤 아오나흐 10년 CS,싱글몰트 위스키,56.2,"바닐라, 버터, 베리, 브랜디, 오크, 캐러멜","견과류, 달콤한, 블랙베리, 시나몬, 짭짤한, 향신료","긴 여운, 스파이스, 밀크 초콜릿"
글렌드로낙 트레디셔널리 피티드,싱글몰트 위스키,48.0,"시나몬, 오렌지, 정향","꿀, 스모키, 피트, 블랙베리","몰트, 스파이시, 피트, 호두 파이"
히비키 21년,재패니즈 위스키,43.0,"캐러멜, 견과류, 레몬, 바닐라, 블랙커런트","다크 체리, 오크, 버터, 셰리","긴 여운, 풍부한, 스모키"
글렌데일 리저브,블렌디드 위스키,40.0,"셰리, 허브, 오크","꽃, 꿀, 말린 과일","긴 여운, 달콤한, 산뜻한"
카발란 트리플 셰리 캐스크,싱글몰트 위스키,40.0,"말린 과일, 초콜릿, 토피, 포도","꿀, 셰리, 캐러멜","로즈마리, 스파이시, 시나몬, 오크"
맥캘란 하모니 컬렉션 인텐스 아라비카,싱글몰트 위스키,44.0,"건포도, 마지팬, 바닐라, 프랄린","에스프레소, 오렌지, 오크, 코코아","긴 여운, 커피 콩, 셰리, 오크"
글렌알라키 10년 CS 배치 8,싱글몰트 위스키,57.2,"말린 과일, 모카, 헤더 꿀, 호두","당밀, 벌집, 생강, 시나몬","다크 초콜릿, 육두구, 회향"
카메론 브릿지 26년 SR 2022,싱글 그레인 위스키,56.2,"망고, 시리얼, 콩, 파파야, 스파이시","오크, 참나무, 토피, 버터스카치","강렬한, 밀크 초콜릿, 스파이스, 향신료, 짭짤한"
와일드 터키,버번 위스키,40.5,"꿀, 건포도, 풍부한, 바닐라","스파이스, 과일","바닐라, 부드러운, 꿀"
글렌알라키 21년 CS 배치 3,싱글몰트 위스키,51.5,"건포도, 다크 초콜릿, 당밀, 오렌지","커피, 코코아, 헤더 꿀","버터, 브랜디, 생강"
보모어 애스턴 마틴 마스터스 셀렉션 21년,싱글몰트 위스키,51.8,"마누카 꿀, 가죽, 구운 헤이즐넛, 프랄린, 메이플 시럽","바닐라, 파파야, 체리, 커피 콩, 다크 초콜릿, 셰리, 피트","스파이시, 달콤한, 긴 여운, 코코넛, 오크"
오켄토션 12년,싱글몰트 위스키,40.0,"캐러멜, 견과류, 크렘 브륄레, 시트러스, 감귤","감귤, 라임, 달콤한, 실키","생강, 상쾌한, 스파이시"
글렌드로낙 피티드,싱글몰트 위스키,46.0,"감초, 꽃, 오렌지, 정향","꿀, 망고, 스모키, 피트","몰트, 셰리, 피트"
글렌드로낙 CS 배치 9,싱글몰트 위스키,59.4,"빵, 코코아, 감초, 오렌지, 크렘 브륄레","당밀, 건포도, 사과, 브리오슈, 팔각, 버터스카치","풍부한, 다크 초콜릿, 에스프레소, 몰트"
글렌알라키 빌리 워커 50주년 프레젠트,싱글몰트 위스키,48.0,"꿀, 다크 초콜릿, 헤더 꿀, 호두","계피, 구운 아몬드, 무화과 시럽, 생강","말린 살구, 생강, 향신료"
맥캘란 레어 캐스크 2022,싱글몰트 위스키,43.0,"건포도, 바닐라, 사과, 오렌지, 시트러스, 감귤","강렬한, 건포도, 다크 초콜릿, 달콤한, 레몬 껍질, 바닐라","긴 여운, 풍부한"
조니워커 블루 200주년,블렌디드 위스키,40.0,"바닐라, 스모키, 과일","건포도, 바닐라, 오렌지",부드러운
더 글렌그란트 12년,싱글몰트 위스키,43.0,"꽃, 오크, 스파이스","건포도, 바닐라, 캐러멜","긴 여운, 달콤한"
더 글렌그란트 15년 배치 스트렝스,싱글몰트 위스키,50.0,"감귤, 시트러스, 꽃, 캐러멜, 오크, 사과, 멜론","살구, 스파이시, 바닐라, 마멀레이드, 꿀, 견과류","긴 여운, 사과, 부드러운, 몰트, 꿀"
