name,Kind,Alcohol,Aroma,Taste,Finish
스텝 바이 스텝 옐로우 모스카토,화이트 와인,6.0,"허니서클, 바이올렛, 청사과","꿀, 과일 잼, 가벼운","장미, 은은한, 복숭아"
타이투스 까베르네 소비뇽,레드 와인,15.0,"블랙베리, 블랙 체리, 라즈베리, 가죽","오크, 바닐라, 초콜릿, 마른 흙",긴 여운
케이솔프 패밀리 에스테이트 소비뇽 블랑,화이트 와인,13.0,"감귤, 시트러스, 구스베리","청포도, 풀, 열대 과일","부드러운, 가벼운"
와우 왓 어 ... 메를로,레드 와인,13.5,"블랙베리, 체리, 오크","라즈베리, 자두, 초콜릿","블랙커런트, 딸기, 바닐라"
텍스트북 나파 소비뇽 블랑,화이트 와인,13.5,"열대 과일, 풋사과, 시트러스","서양 배, 사과, 레몬, 레몬 제스트","미네랄리티, 긴 여운, 풀"
미션 소비뇽 블랑,화이트 와인,13.0,"시트러스, 열대 과일, 풀내음","레몬, 패션프루트, 구스베리","라임, 파인애플, 짚"
"페우디 델 피시오토, 미쏘니",레드 와인,14.5,"자두, 오크, 바닐라, 마른 흙, 블랙커런트, 숲","초콜릿, 블랙베리, 감초, 라즈베리","베리류, 밝은, 감칠맛"
페우디 델 피시오토 베르사체,레드 와인,14.0,"검은 과일, 향신료, 오크, 마른 흙","블랙베리, 자두, 바닐라","가죽, 섬세한, 타닌"
"머피 굿, 캘리포니아 메를로",레드 와인,13.5,"블랙 체리, 블랙베리, 블루베리, 토스트, 스파이스","바닐라, 풍부한, 가죽, 검붉은 과일","오크, 미네랄리티, 프루티, 크리스피한"
"파토리아 니타르디, 벨칸토",레드 와인,13.0,"라즈베리, 체리, 딸기, 블루베리, 장미, 로즈마리","검붉은 과일, 허브, 미네랄리티","부드러운, 약간의 산미, 미디엄 드라이"
와인 오브 섭스탠스 샤르도네,화이트 와인,13.5,"꽃, 잘 익은 열대 과일, 살구, 오렌지, 자몽","쌉쌀한, 부드러운, 묵직한","깔끔한, 아몬드, 효모, 바닐라, 허브"
보데가스 알베로 이사벨라 보발,레드 와인,14.5,"바닐라, 오크, 검붉은 과일, 정향, 페퍼민트","초콜릿, 라즈베리, 블루베리, 자두","스모키, 가죽, 부드러운"
와인 오브 섭스탠스 까베르네 소비뇽,레드 와인,14.0,"오크, 바닐라, 마른 흙, 건포도, 건자두","블루베리, 블랙베리, 자두, 스모키","정향, 프루티, 가죽"
까사 마린 카르타헤나 리슬링,화이트 와인,12.5,"시트러스, 그린 애플, 꿀, 살구, 열대 과일","복숭아, 라임, 레몬, 미네랄리티, 리치","부드러운, 버터, 비스킷"
카르멘 리제르바 프리미어 메를로,레드 와인,14.5,"과일, 캐러멜, 호두, 향신료, 마른 흙, 가죽","오크, 바닐라, 타바코, 블루베리, 블랙베리, 체리","둥근, 흙내음, 부드러운 타닌"
까사 마린 카르타헤나 피노 누아,레드 와인,13.5,"붉은 과일, 오크, 바닐라, 버섯, 정향","타바코, 체리, 딸기, 블루베리","가죽, 부드러운, 스모키"
"제라르 베르트랑, 꼬뜨 로즈 소비뇽 블랑",화이트 와인,13.0,"꽃, 배, 복숭아","멜론, 시트러스, 사과","부드러운, 깔끔한, 향긋한"
무초 마스 레드,레드 와인,14.0,"레드베리, 블랙베리","바닐라, 오크, 블랙베리, 자두, 체리, 초콜릿","타바코, 가죽, 스모키, 코코아"
무초 마스 화이트,화이트 와인,12.5,"복숭아, 살구","감귤, 시트러스, 스모키","풍부한, 바닐라, 산미"
"포지오 디 소토, 로쏘 디 몬탈치노 2018",레드 와인,13.5,"블랙베리 잼, 바닐라, 시나몬, 밤, 넛맥","오크, 바닐라, 타바코, 체리","강렬한, 긴 여운, 우드 스파이스"
"리드 홀랜드, 피노 누아 '딥 엔드'",레드 와인,14.5,"허브, 코코아, 마른 흙, 숲, 검붉은 과일","블랙 라즈베리, 블루베리, 라즈베리, 체리","미네랄리티, 부드러운, 섬세한"
퀸 오브 몽페라 레드,레드 와인,13.5,"블랙커런트, 블랙 체리, 진한, 스파이시","섬세한 타닌, 둥근, 부드러운, 오크","감초, 후추, 미네랄리티"
펫저 메를로,레드 와인,14.0,"블루베리, 블랙베리, 마른 흙, 오크","풋사과, 체리, 꿀, 바닐라","스모키, 부드러운, 깔끔한"
엘 빈꿀로 크리안자,레드 와인,13.5,"잘 익은 과일, 오크, 우드 스모크","신선한, 산미, 농축된","부드러운, 가벼운, 긴 여운"
몬테스 알파 말벡,레드 와인,14.5,"블랙 체리, 라즈베리, 감초","자두, 바닐라, 삼나무","허브, 타바코, 제비꽃"
"비네티 자부, 임파리",레드 와인,14.0,"감초, 블랙 페퍼, 시가, 블랙베리 잼","스파이시, 달콤한, 검은 과일","긴 여운, 시나몬, 다크 초콜릿"
"지디 바이라, 바롤로 알베",레드 와인,14.5,"검붉은 과일, 딸기, 민트, 향신료, 꽃","우아한, 산뜻한, 산미, 과일","생동감, 섬세한 타닌, 프루티, 긴 여운"
바바 바르바레스코,레드 와인,14.0,"우드 스모크, 버섯, 붉은 베리류, 허브, 화이트 페퍼","블루베리 잼, 자두, 체리, 오크, 바닐라","잘 익은 과일, 복합적인, 원숙한"
부켈라 메를로,레드 와인,14.5,"검붉은 과일, 페퍼민트, 감초, 시나몬","자두, 블랙베리, 라즈베리, 오크, 바닐라","달콤한, 부드러운 타닌, 긴 여운"
안단티노 그레카니코 피노 그리지오,화이트 와인,12.0,"캐모마일, 꽃, 청사과","파인애플, 망고, 꿀","은은한, 산뜻한, 복숭아"
슈맹 드 라 피네드 샤르도네,화이트 와인,14.0,"청사과, 복숭아, 꿀","시트러스, 레몬, 오렌지","캐모마일, 사과 꽃, 흙내음"
마르케스 드 모니스트롤 까바 브뤼,스파클링 와인,11.5,"서양 배, 청사과, 흰 꽃","시트러스, 라임, 레몬","복숭아, 레몬 껍질, 효모"
"프레시넷, 카르타 네바다",스파클링 와인,11.5,"청사과, 서양 배, 흰 꽃","시트러스, 자몽, 미네랄리티","복숭아, 레몬, 꿀"
"얄룸바, 옥스포드 랜딩 까베르네 쉬라즈",레드 와인,13.5,"블랙베리, 블랙커런트, 오크","자두, 라즈베리, 초콜릿","블랙 체리, 바닐라, 타바코"
리히터 에스테이트 리슬링,화이트 와인,10.5,"자몽, 청사과, 레몬","꿀, 미네랄리티, 사과, 라임","은은한, 꽃, 시트러스"
"미하엘 긴들, 플로라",화이트 와인,11.5,"열대 과일, 허브, 통후추","파인애플, 자몽, 산뜻한, 산미","균형 잡힌, 긴 여운, 가벼운"
"제이콥스 크릭, 샤르도네",화이트 와인,12.5,"복숭아, 메론, 오크","레몬, 자몽, 바닐라","청사과, 시트러스, 버터"
파레스 발타 인디제나 로사토,로제 와인,12.5,"복숭아, 산딸기, 파파야","사과, 살구, 딸기, 열대 과일, 풍선껌","미디엄 드라이, 프루티, 산미"
락하트 샤르도네,화이트 와인,14.0,"배, 사과, 시트러스","토스트, 오크, 바닐라, 복숭아","부드러운, 가벼운, 미디엄 드라이"
리핑홀스 샤르도네,화이트 와인,14.0,"그린 애플, 배, 열대 과일, 감귤류","시트러스, 버터, 오크, 바닐라, 레몬","상쾌한, 미네랄리티, 레몬"
샤또 라그루제 보르도 로제,로제 와인,13.0,"신선한, 과일, 체리, 매실, 크랜베리","핵과류, 시트러스, 풋사과","부드러운 타닌, 가벼운, 시트러스"
샤또 레 쉡 쉔느 보르도 화이트,화이트 와인,11.5,"산뜻한, 시트러스, 그린 애플, 풀 내음, 열대 과일","핵과류, 레몬, 라임, 구스베리, 파인애플","미네랄리티, 젖은 돌, 산미, 섬세한, 긴 여운"
피안 오로 토스카나,화이트 와인,12.5,"파인애플, 복숭아, 벌꿀, 시트러스, 트러플","레몬, 라임, 그린 애플, 리치, 바닐라, 오크","단단한 구조감, 가벼운, 깨끗한"
인도미타 그랑 리제르바 샤르도네,화이트 와인,14.0,"꿀, 서양 배, 시트러스, 열대 과일","파인애플, 레몬, 레몬 제스트, 사과, 오크, 바닐라","미네랄리티, 크리스피, 우드 스모크"
락하트 피노누아,레드 와인,14.0,"홍차, 우드 스모크, 체리, 매실, 나무, 화이트 페퍼","블랙 체리, 건포도, 라즈베리, 다크 초콜릿","마른 흙, 젖은 돌, 미디엄 드라이, 크리스피"
리핑홀스 레드 블랜드,레드 와인,13.5,"검붉은 과일, 유칼립투스, 오크, 민트, 헤이즐넛","블랙커런트, 체리, 블랙베리, 초콜릿, 버터, 블랙 체리","부드러운, 풍부한, 마른 흙, 스모키"
그라니테 힐 올드 바인 진판델,레드 와인,14.0,"검붉은 과일, 유칼립투스, 민트, 시나몬, 가죽","블랙커런트, 체리, 블루베리, 자두, 바닐라, 오크, 건포도","우드 스모크, 마른 흙, 미디엄 드라이, 가죽"
샤또 레 뚜르 드 바야드 몽타뉴 생떼밀리옹,레드 와인,14.5,"바이올렛, 카시스, 크랜베리, 석류, 민트","다크 초콜릿, 가죽, 자두, 라즈베리","부드러운 타닌, 긴 여운, 복합적인"
샤또 르 브레통 보드로 슈페리어,레드 와인,13.5,"블랙베리, 체리, 시나몬, 스파이시","미네랄리티, 오크, 시가","긴 여운, 코코아, 스모키"
두카 디 사락냐노 끼안티 고베르노,레드 와인,13.5,"제비꽃, 발사믹, 검붉은 과일, 페퍼민트, 감초","블루베리, 라즈베리, 블랙베리, 오크, 다크 초콜릿, 바닐라","긴 여운, 미디엄 드라이, 부드러운"
두카 디 사락냐노 로쏘 디 몬테풀치아노,레드 와인,13.0,"산딸기, 체리, 제비꽃, 담뱃잎","라즈베리, 크랜베리, 블루베리, 오크, 바닐라","스파이시, 블랙 페퍼, 다크 초콜릿, 긴 여운"
인도미타 그랑 리제르바 메를로,레드 와인,14.0,"붉은 과일, 향나무, 오크, 바닐라, 후추","부드러운, 둥근, 균형 잡힌","블랙베리, 시가, 오크"
인도미타 그랑 리제르바 까리냥,레드 와인,14.0,"체리, 블랙베리, 자두","강렬한, 섬세한 타닌, 산미","바닐라, 토스트, 꽃"
바타시올로 랑게 샤르도네 세르바토,화이트 와인,13.0,"꽃, 열대 과일, 감귤류, 사과, 세이지","미디엄 드라이, 시원한, 구운 사과, 레몬 제스트, 오크, 바닐라, 버터","꿀, 열대 과일, 산미, 긴 여운"
"그란바잔, 에티케타 암바르",화이트 와인,12.5,"시트러스, 복숭아, 열대 과일, 풀 내음","꿀, 미네랄리티, 크리스피, 깨끗한","레몬, 라임, 젖은 돌, 배"
"뮤로스 안티고스, 에스꼴야",화이트 와인,12.0,"시트러스, 그린 애플, 풀 내음, 열대 과일, 엘더플라워, 허브","꿀, 미네랄리티, 가벼운, 산미","자몽, 배, 젖은 돌, 짭짤한"
니꼴라스 모린 인트라비뉴 그르나슈,레드 와인,14.5,"블랙 체리, 체리, 라즈베리","바닐라, 오크, 시나몬, 다크 초콜릿","토스트, 스모키, 정향"
"뱅샹 바슐레, 풀리니 몽라셰 2020",화이트 와인,13.5,"레몬, 자몽, 버터","시트러스, 오크, 바닐라","레몬 껍질, 라임, 청사과"
"뱅샹 바슐레, 뫼르소 2020",화이트 와인,13.5,"레몬, 청사과, 미네랄리티","시트러스, 버터, 바닐라","오크, 꿀, 젖은 돌"
"도메니꼬 끌레리꼬, 바롤로 2017",레드 와인,14.5,"가죽, 마른 흙, 붉은 과일, 후추, 정향, 바이올렛","오크, 타바코, 바닐라, 체리, 라즈베리, 블루베리","긴 여운, 섬세한 타닌, 부드러운"
"비네티 자부, 자부 네로 다볼라",레드 와인,13.5,"검붉은 과일, 발사믹, 후추, 감초, 아니스, 말린 과일, 오크","블랙베리, 자두, 체리, 라즈베리, 건자두, 건포도, 바닐라","부드러운, 섬세한 타닌, 균형 잡힌"
"도멘 아 쇼팽, 꼬뜨 드 뉘 빌라쥬 비에이 비뉴",레드 와인,13.0,"딸기, 라즈베리, 체리","블랙커런트, 블랙 체리, 과일 잼","흙내음, 버섯, 미네랄리티"
"도멘 페레 로제, 끌로 데 시스떼 2008",레드 와인,14.5,"자두, 블랙베리, 오크","블랙커런트, 가죽, 커피","흙내음, 스모키, 타바코"
"프랑수와 파랑, 샹볼 뮈지니 2020",레드 와인,14.5,"딸기, 라즈베리, 후추","자두, 체리, 트러플","버섯, 흙내음, 산딸기"
"프랑수와 파랑, 부르고뉴 오뜨 꼬뜨 드 뉘 2020",레드 와인,14.0,"체리, 딸기, 라즈베리","미네랄리티, 버섯, 크랜베리","흙내음, 트러플, 산미"
"샤또 이본느, 소뫼르 블랑 2021",화이트 와인,13.5,"사과, 배, 복숭아","레몬, 시트러스, 라임","꿀, 미네랄리티, 젖은 돌"
샴페인 그레밀레 브뤼 셀렉션,스파클링 와인,12.5,"청사과, 토스트, 브리오슈","시트러스, 서양 배, 복숭아","레몬, 자몽, 비스킷"
헨틀리 팜 바로사 밸리 쉬라즈,레드 와인,14.5,"검은 과일, 화이트 페퍼, 가죽, 마른 흙","바닐라, 오크, 다크 초콜릿, 붉은 베리류","스모키, 부드러운, 긴 여운"
헨틀리 팜 클로 오토 쉬라즈,레드 와인,14.5,"후추, 검은 과일, 정향, 가죽, 코코아, 딸기, 바이올렛","체리, 블루베리, 라즈베리, 오크, 바닐라","스모키, 우아한, 부드러운, 긴 여운"
헨틀리 팜 더 뷰티 쉬라즈,레드 와인,14.5,"잘 익은 과일, 초콜릿, 유칼립투스, 정향, 바이올렛","블랙베리, 자두, 오크, 바닐라","긴 여운, 부드러운, 스모키"
헨틀리 팜 더 비스트 쉬라즈,레드 와인,14.5,"유칼립투스, 정향, 검붉은 과일, 초콜릿","블랙베리, 자두, 블랙 카시스, 붉은 과일, 오크","부드러운, 긴 여운, 스모키"
훅 올 크룩 올드 바인 진판델,레드 와인,14.0,"시가, 라즈베리, 크래커","초콜릿, 헤이즐넛, 트러플","프루티, 오크, 타바코, 검은 과일"
랑데뷰 프리미어 샤르도네,화이트 와인,13.5,"청사과, 서양 배, 바닐라","복숭아, 메론, 오크","열대 과일, 파인애플, 버터"
훅 올 크룩 리저브 샤르도네,화이트 와인,13.5,"배, 시트러스, 버섯, 토스트","오크, 바닐라, 스모키, 버터","레몬, 사과, 브리오슈, 가벼운"
훅 올 크룩 까베르네 소비뇽,레드 와인,13.5,"블랙베리, 체리, 감초, 페퍼민트","가죽, 바닐라, 오크, 건포도","블루베리, 딸기, 우드 스모크, 미디엄 드라이"
크리마시 퍼로티 싱글 빈야드 까베르네 소비뇽,레드 와인,13.5,"블랙커런트, 블랙베리, 건자두, 스파이스","구운 오크, 검은 과일, 부드러운 타닌","커피, 긴 여운, 부드러운"
파운더스 랜치 나파밸리 까베르네 소비뇽,레드 와인,14.5,"체리, 자두, 로즈마리, 블랙 페퍼","오크, 바닐라, 캐러멜, 사과","검붉은 과일, 스모키, 가죽, 깊은"
페노 메노 모나스트렐,레드 와인,14.5,"잘 익은 과일, 풍부한, 건포도, 검은 과일","부드러운, 프루티, 코코아","짭짤한, 부드러운 타닌, 우아한"
리필리 네그로아마로 살렌토,레드 와인,14.0,"검붉은 과일, 마른 흙, 후추","자두, 블랙커런트, 체리, 바닐라","오크, 긴 여운, 강렬한"
리필리 비앙코 살렌토,화이트 와인,12.0,"시트러스, 그린 애플, 아카시아","레몬, 사과, 오크","긴 여운, 풋사과, 우디"
라로쉬 샤르도네 리저브,화이트 와인,12.5,"청사과, 시트러스, 오크","서양 배, 포도, 바닐라","라임, 자몽, 버터"
"까디 라오, 엡실론 핑크 골드",스파클링 와인,11.0,"장미, 베리류, 오렌지","시트러스, 딸기, 체리, 라즈베리","우아한, 균형 잡힌, 청사과, 붉은 과일"
"시로, 싱글 빈야드 소비뇽 블랑",화이트 와인,13.0,"열대 과일, 패션프루트, 시트러스","복숭아, 청사과, 라임","자몽, 레몬 껍질, 살구"
파트라슈 부르고뉴 샤르도네,화이트 와인,12.5,"신선한, 과일, 시트러스, 바닐라","그린 애플, 말린 과일, 라임","미네랄리티, 부드러운, 프루티"
"랑메일, 블록버스터 쉬라즈",레드 와인,14.5,"블루베리, 라즈베리, 자두, 모카, 감초, 흙내음","풍부한, 과일, 오크, 감초, 스파이시","부드러운, 타닌, 스파이시"
"도멘 루 페레 에 피스, 레 코티유 샤르도네",화이트 와인,12.5,"장미, 아카시아 꽃, 레몬 그라스, 감귤류","소나무, 모과, 말린 과일","부드러운, 생동감, 신선한, 풍성한"
로르나노 끼안티 클라시코,레드 와인,14.0,"꽃, 숲, 검붉은 과일","서양 자두, 말린 무화과, 체리, 블루베리","오크, 가죽, 스파이시"
"비냐 에기아, 그랑 리제르바",레드 와인,13.5,"검붉은 과일, 시나몬, 감초, 후추","블랙베리, 건포도, 라즈베리, 체리, 서양 자두","강렬한, 복합적인, 강한 오크, 담뱃잎"
